Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2020-01-01,-3284.7,209165.0,-44762232.0,46956.15,-4.45,0.017089,4.282599925994873,1742.0,29556.0,2838.1,20549.0,379.5,613957.6,359027.0,4.5,92446.0,876.25
2020-01-02,-3158.921538461538,209168.5839694657,-44666541.63076923,46963.84671755725,-4.527230769230769,0.017089,4.282599925994873,1739.5977011494251,29283.707692307693,2809.433846153846,20343.815384615384,379.5,613250.0692307692,359027.0,4.5,91109.89230769232,876.25
2020-01-03,-3033.143076923077,209172.1679389313,-44570851.26153846,46971.54343511451,-4.604461538461539,0.017089,4.282599925994873,1737.1954022988505,29011.415384615382,2780.7676923076924,20138.63076923077,379.5,612542.5384615384,359027.0,4.5,89773.78461538462,876.25
2020-01-06,-2907.364615384616,209175.75190839687,-44475160.89230769,46979.24015267176,-4.681692307692308,0.017089,4.282599925994873,1734.7931034482758,28739.123076923075,2752.1015384615384,19933.446153846155,379.5,611835.0076923077,359027.0,4.5,88437.67692307693,876.25
2020-01-07,-2781.5861538461536,209179.33587786256,-44379470.52307692,46986.93687022901,-4.758923076923077,0.017089,4.282599925994873,1732.3908045977012,28466.830769230768,2723.4353846153845,19728.26153846154,379.5,611127.4769230769,359027.0,4.5,87101.56923076924,876.25
2020-01-08,-2655.8076923076924,209182.91984732824,-44283780.15384615,46994.63358778626,-4.836153846153846,0.017089,4.282599925994873,1729.9885057471265,28194.53846153846,2694.7692307692305,19523.07692307692,379.5,610419.9461538461,359027.0,4.5,85765.46153846153,876.25
2020-01-09,-2530.0292307692307,209186.5038167939,-44188089.78461538,47002.33030534352,-4.913384615384616,0.017089,4.282599925994873,1727.5862068965516,27922.24615384616,2666.103076923077,19317.89230769231,379.5,609712.4153846153,359027.0,4.5,84429.35384615384,876.25
2020-01-10,-2404.250769230769,209190.0877862596,-44092399.41538461,47010.027022900766,-4.990615384615385,0.017089,4.282599925994873,1725.183908045977,27649.953846153847,2637.436923076923,19112.707692307693,379.5,609004.8846153846,359027.0,4.5,83093.24615384615,876.25
2020-01-13,-2278.472307692308,209193.6717557252,-43996709.04615384,47017.723740458016,-5.067846153846154,0.017089,4.282599925994873,1722.7816091954023,27377.66153846154,2608.770769230769,18907.52307692308,379.5,608297.3538461538,359027.0,4.5,81757.13846153846,876.25
2020-01-14,-2152.693846153846,209197.25572519083,-43901018.676923074,47025.42045801527,-5.145076923076923,0.017089,4.282599925994873,1720.3793103448277,27105.36923076924,2580.1046153846155,18702.33846153846,379.5,607589.823076923,359027.0,4.5,80421.03076923077,876.25
2020-01-15,-2026.9153846153845,209200.8396946565,-43805328.307692304,47033.11717557252,-5.222307692307693,0.017089,4.282599925994873,1717.9770114942528,26833.07692307692,2551.438461538461,18497.153846153848,379.5,606882.2923076922,359027.0,4.5,79084.92307692308,876.25
2020-01-16,-1901.136923076923,209204.4236641221,-43709637.93846154,47040.81389312977,-5.299538461538462,0.017089,4.282599925994873,1715.574712643678,26560.78461538461,2522.7723076923075,18291.96923076923,379.5,606174.7615384615,359027.0,4.5,77748.81538461539,876.25
2020-01-17,-1775.3584615384616,209208.00763358772,-43613947.56923077,47048.51061068702,-5.376769230769231,0.017089,4.282599925994873,1713.1724137931035,26288.492307692308,2494.1061538461536,18086.78461538461,379.5,605467.2307692308,359027.0,4.5,76412.7076923077,876.25
2020-01-20,-1649.58,209211.59160305344,-43518257.2,47056.20732824428,-5.454000000000001,0.017089,4.282599925994873,1710.7701149425288,26016.2,2465.44,17881.6,379.5,604759.7,359027.0,4.5,75076.6,876.25
2020-01-21,-1523.8015384615385,209215.17557251907,-43422566.83076923,47063.90404580153,-5.53123076923077,0.017089,4.282599925994873,1708.367816091954,25743.907692307694,2436.773846153846,17676.415384615386,379.5,604052.1692307692,359027.0,4.5,73740.4923076923,876.25
2020-01-22,-1398.0230769230768,209218.7595419848,-43326876.461538464,47071.60076335878,-5.608461538461539,0.017089,4.282599925994873,1705.9655172413793,25471.615384615383,2408.107692307692,17471.23076923077,379.5,603344.6384615385,359027.0,4.5,72404.38461538461,876.25
2020-01-23,-1272.2446153846154,209222.3435114504,-43231186.092307694,47079.29748091603,-5.6856923076923085,0.017089,4.282599925994873,1703.5632183908046,25199.32307692308,2379.4415384615386,17266.046153846153,379.5,602637.1076923077,359027.0,4.5,71068.27692307692,876.25
2020-01-24,-1146.4661538461537,209225.92748091603,-43135495.723076925,47086.99419847329,-5.7629230769230775,0.017089,4.282599925994873,1701.16091954023,24927.03076923077,2350.7753846153846,17060.861538461537,379.5,601929.5769230769,359027.0,4.5,69732.16923076923,876.25
2020-01-27,-1020.6876923076924,209229.5114503817,-43039805.35384616,47094.69091603054,-5.840153846153847,0.017089,4.282599925994873,1698.7586206896551,24654.73846153846,2322.10923076923,16855.676923076924,379.5,601222.0461538461,359027.0,4.5,68396.06153846154,876.25
2020-01-28,-894.9092307692308,209233.0954198473,-42944114.984615386,47102.38763358779,-5.917384615384616,0.017089,4.282599925994873,1696.3563218390805,24382.446153846155,2293.4430769230767,16650.492307692308,379.5,600514.5153846154,359027.0,4.5,67059.95384615385,876.25
2020-01-29,-769.1307692307691,209236.67938931292,-42848424.615384616,47110.08435114504,-5.9946153846153845,0.017089,4.282599925994873,1693.9540229885058,24110.153846153844,2264.7769230769227,16445.30769230769,379.5,599806.9846153846,359027.0,4.5,65723.84615384616,876.25
2020-01-30,-643.3523076923079,209240.26335877864,-42752734.24615385,47117.78106870229,-6.071846153846154,0.017089,4.282599925994873,1691.551724137931,23837.86153846154,2236.110769230769,16240.123076923075,379.5,599099.4538461538,359027.0,4.5,64387.73846153847,876.25
2020-01-31,-517.5738461538463,209243.84732824427,-42657043.87692308,47125.47778625954,-6.149076923076923,0.017089,4.282599925994873,1689.1494252873565,23565.56923076923,2207.444615384615,16034.938461538462,381.25,598391.923076923,359394.0,4.5,63051.63076923077,872.5
2020-02-03,-391.7953846153846,209247.43129771,-42561353.50769231,47133.1745038168,-6.226307692307692,0.017089,4.282599925994873,1686.7471264367816,23293.276923076923,2178.7784615384617,15829.753846153846,378.75,597684.3923076923,359067.0,4.5,61715.52307692308,877.0
2020-02-04,-266.0169230769234,209251.0152671756,-42465663.13846154,47140.87122137405,-6.303538461538462,0.017089,4.282149910926819,1684.344827586207,23020.984615384616,2150.112307692308,15624.56923076923,382.25,596976.8615384615,359028.0,4.5,60379.415384615386,879.5
2020-02-05,-140.2384615384617,209254.5992366412,-42369972.76923077,47148.5679389313,-6.380769230769231,0.017089,4.281699895858765,1681.942528735632,22748.69230769231,2121.4461538461537,15419.384615384615,380.75,596269.3307692307,358757.0,4.5,59043.307692307695,880.0
2020-02-06,-14.460000000000036,209258.18320610689,-42274282.4,47156.26465648855,-6.458,0.016137,4.2812498807907104,1679.5402298850574,22476.4,2092.78,15214.2,379.25,595561.7999999999,358530.0,4.25,57707.2,881.0
2020-02-07,111.31846153846163,209261.7671755725,-42178592.03076923,47163.9613740458,-6.53523076923077,0.016137,4.280799865722656,1677.1379310344828,22204.10769230769,2064.1138461538458,15009.015384615384,383.5,594854.2692307692,358928.0,4.25,56371.09230769231,882.0
2020-02-10,237.09692307692285,209265.35114503812,-42082901.66153846,47171.65809160306,-6.612461538461539,0.016137,4.320400238037109,1674.735632183908,21931.815384615384,2035.4476923076925,14803.830769230768,381.75,594146.7384615385,359166.0,4.25,55034.984615384616,884.25
2020-02-11,362.8753846153845,209268.9351145038,-41987211.29230769,47179.35480916031,-6.689692307692308,0.016137,4.320974826812744,1672.3333333333333,21659.52307692308,2006.7815384615385,14598.646153846154,379.75,593439.2076923077,358940.0,4.25,53698.876923076925,884.75
2020-02-12,488.6538461538462,209272.51908396947,-41891520.92307692,47187.05152671756,-6.766923076923078,0.016137,4.327530860900879,1669.9310344827586,21387.23076923077,1978.1153846153843,14393.46153846154,383.0,592731.6769230769,358683.0,4.25,52362.76923076923,892.5
2020-02-13,614.4323076923074,209276.1030534351,-41795830.55384615,47194.74824427481,-6.844153846153846,0.016137,4.354499816894531,1667.528735632184,21114.938461538462,1949.4492307692308,14188.276923076925,379.5,592024.1461538462,358798.0,4.25,51026.661538461536,896.25
2020-02-14,740.2107692307691,209279.6870229008,-41700140.18461539,47202.44496183207,-6.921384615384616,0.016137,4.346766948699951,1665.1264367816093,20842.64615384615,1920.7830769230768,13983.092307692306,377.75,591316.6153846154,358955.0,4.25,49690.553846153845,893.75
2020-02-17,865.9892307692307,209283.2709923664,-41604449.81538462,47210.14167938932,-6.998615384615386,0.016137,4.296999931335449,1662.7241379310344,20570.35384615385,1892.1169230769228,13777.907692307692,380.375,590609.0846153846,358943.0,4.25,48354.44615384616,893.0
2020-02-18,991.7676923076924,209286.85496183205,-41508759.44615385,47217.838396946565,-7.075846153846154,0.016137,4.326499938964844,1660.3218390804598,20298.061538461538,1863.450769230769,13572.723076923075,383.0,589901.5538461538,359203.0,4.25,47018.338461538464,892.25
2020-02-19,1117.546153846154,209290.4389312977,-41413069.07692308,47225.535114503815,-7.153076923076924,0.016137,4.354800224304199,1657.9195402298851,20025.76923076923,1834.784615384616,13367.53846153846,380.5,589194.0230769231,358912.0,4.25,45682.230769230766,897.25
2020-02-20,1243.3246153846148,209294.0229007633,-41317378.70769231,47233.23183206107,-7.230307692307693,0.016137,4.363999843597412,1655.5172413793102,19753.476923076923,1806.118461538461,13162.353846153845,378.5,588486.4923076923,359035.0,4.25,44346.12307692308,892.75
2020-02-21,1369.1030769230763,209297.606870229,-41221688.33846154,47240.92854961832,-7.307538461538462,0.016137,4.392300128936768,1653.1149425287356,19481.184615384613,1777.4523076923076,12957.16923076923,377.0,587778.9615384615,359602.0,4.25,43010.01538461538,890.5
2020-02-24,1494.8815384615382,209301.19083969467,-41125997.96923077,47248.62526717557,-7.384769230769232,0.016137,4.389800071716309,1650.712643678161,19208.89230769231,1748.7861538461536,12751.984615384616,372.25,587071.4307692307,359927.3333333333,4.25,41673.907692307694,874.25
2020-02-25,1620.66,209304.7748091603,-41030307.6,47256.32198473283,-7.462000000000001,0.016137,4.386600017547607,1648.3103448275865,18936.6,1720.12,12546.8,372.5,586363.9,360252.6666666667,4.25,40337.8,879.0
2020-02-26,1746.4384615384615,209308.358778626,-40934617.23076923,47264.01870229008,-7.53923076923077,0.016137,4.386799812316895,1645.9080459770114,18664.30769230769,1691.453846153846,12341.615384615385,370.5,585656.3692307692,360578.0,4.25,39001.69230769231,881.0
2020-02-27,1872.2169230769232,209311.9427480916,-40838926.86153846,47271.71541984733,-7.6164615384615395,0.016137,4.449100017547607,1643.5057471264367,18392.015384615384,1662.7876923076922,12136.430769230768,364.5,584948.8384615384,361400.0,4.25,37665.58461538461,886.25
2020-02-28,1997.995384615384,209315.52671755725,-40743236.49230769,47279.41213740458,-7.693692307692308,0.016137,4.484799861907959,1641.103448275862,18119.72307692308,1634.1215384615384,11931.246153846154,366.5,584241.3076923076,362460.0,4.25,36329.47692307692,883.5
2020-03-02,2123.7738461538456,209319.1106870229,-40647546.12307692,47287.10885496184,-7.770923076923077,0.016137,4.441299915313721,1638.7011494252874,17847.43076923077,1605.4553846153844,11726.061538461538,374.75,583533.776923077,363863.0,4.25,34993.36923076923,890.5
