Date,BALANCA_COMERCIAL,BALTIC_DRY,CDS,CUSTO_LOGISTICA,DIVIDA_PUBLICA,DI_FUTURO,DOLAR,ENERGIA,FRETES,INVESTIMENTO_ESTRANGEIRO,MILHO_BR,MILHO_US,PIB_BR,RESERVAS_INTERNACIONAIS,SELIC,SOJA_BR,SOJA_US
2022-09-27,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.389400005340576,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,667.5,825447.525,326079.0,13.75,70979.25,1408.0
2022-09-28,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.378099918365479,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,670.5,825447.525,327876.0,13.75,70979.25,1408.75
2022-09-29,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.374199867248535,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,669.5,825447.525,327403.0,13.75,70979.25,1410.75
2022-09-30,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.396200180053711,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,677.5,825447.525,327580.0,13.75,70979.25,1364.75
2022-10-03,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.414299964904785,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,680.75,825447.525,329061.0,13.75,70979.25,1374.0
2022-10-04,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.16349983215332,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,683.0,825447.525,330049.0,13.75,70979.25,1383.5
2022-10-05,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.17579984664917,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,684.0,825447.525,328456.0,13.75,70979.25,1369.75
2022-10-06,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.195199966430664,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,675.5,825447.525,327657.0,13.75,70979.25,1358.0
2022-10-07,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.220099925994873,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,683.25,825447.525,326820.0,13.75,70979.25,1367.0
2022-10-10,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.198400020599365,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,698.25,825447.525,326282.0,13.75,70979.25,1374.0
2022-10-11,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.186800003051758,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,693.0,825447.525,326330.0,13.75,70979.25,1376.25
2022-10-12,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.292099952697754,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,693.0,825447.525,325896.5,13.75,70979.25,1396.0
2022-10-13,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.291500091552734,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,697.75,825447.525,325463.0,13.75,70979.25,1395.75
2022-10-14,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.259799957275391,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,689.75,825447.525,325024.0,13.75,70979.25,1383.75
2022-10-17,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.327400207519531,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,683.5,825447.525,326024.0,13.75,70979.25,1385.25
2022-10-18,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.277359008789063,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,681.0,825447.525,325849.0,13.75,70979.25,1372.0
2022-10-19,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.239799976348877,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,678.25,825447.525,324717.0,13.75,70979.25,1372.5
2022-10-20,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.269199848175049,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,684.0,825447.525,324352.0,13.75,70979.25,1391.5
2022-10-21,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.216599941253662,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,684.25,825447.525,323490.0,13.75,70979.25,1395.5
2022-10-24,4924.952272727272,209634.5,-35996654.70454545,47964.42,-3.040909090909091,0.050788,5.163400173187256,1997.7209302325584,35417.13636363636,5350.432558139535,33165.558139534885,681.5,825447.525,323706.0,13.75,70979.25,1372.0
2022-10-25,4979.958139534883,209634.5,22043838.86046512,47964.42,-1.0786046511627907,0.050788,5.30620002746582,2057.4418604651164,33645.604651162794,6847.555813953489,41705.25581395349,686.25,878105.1744186047,325092.0,13.75,70979.25,1382.0
2022-10-26,5043.946511627906,209634.5,23479594.48837209,47964.42,-1.0748837209302329,0.050788,5.315199851989746,2055.953488372093,33551.88372093023,6786.804651162791,42051.6046511628,685.0,878635.9395348837,326321.0,13.75,70979.25,1381.75
2022-10-27,5107.93488372093,209634.5,24915350.116279066,47964.42,-1.0711627906976744,0.050788,5.383900165557861,2054.4651162790697,33458.16279069767,6726.053488372094,42397.95348837209,682.25,879166.7046511628,326940.0,13.75,70979.25,1382.25
2022-10-28,5171.923255813953,209634.5,26351105.744186044,47964.42,-1.0674418604651164,0.050788,5.339200019836426,2052.9767441860463,33364.441860465115,6665.302325581395,42744.3023255814,680.75,879697.4697674419,326356.0,13.75,70979.25,1387.75
2022-10-31,5235.911627906977,209634.5,27786861.372093026,47964.42,-1.063720930232558,0.050788,5.28849983215332,2051.488372093024,33270.72093023256,6604.551162790698,43090.651162790695,691.5,880228.234883721,325546.0,13.75,70979.25,1407.0
2022-11-01,5299.9,209634.5,29222617.0,47964.42,-1.06,0.050788,5.178800106048584,2050.0,33177.0,6543.8,43437.0,697.75,880759.0,325556.0,13.75,70979.25,1435.75
2022-11-02,5219.254545454545,209634.5,28872230.5,47964.42,-1.0518181818181818,0.050788,5.142399787902832,2050.2727272727275,33396.318181818184,6224.6,42881.27272727273,687.5,880724.9090909091,324565.5,13.75,70979.25,1440.0
2022-11-03,5138.609090909091,209634.5,28521844.0,47964.42,-1.0436363636363637,0.050788,5.142600059509277,2050.5454545454545,33615.63636363636,5905.4,42325.545454545456,679.25,880690.8181818182,323575.0,13.75,70979.25,1426.75
