Date,RESERVAS_INTERNACIONAIS,DIVIDA_PUBLICA,SELIC,SOJA_US,MILHO_US,BALANCA_COMERCIAL,news_prob_mean,FRETES,PIB_BR,CUSTO_LOGISTICA,news_impact_mean_volatility,news_impact_mean_trend_volatility,news_prob_mean_volatility,news_impact_mean,news_prob_mean_trend_volatility,ENERGIA,news_count_trend,news_count_volatility,news_count_trend_volatility,news_count,DOLAR
2023-12-24,354174.0,0.4,11.75,1299.75,473.0,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.881800174713135
2023-12-25,354174.0,0.4,11.75,1299.75,473.0,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.86984395980835
2023-12-26,354177.0,0.4,11.75,1313.25,480.25,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.869743824005127
2023-12-27,355214.0,0.4,11.75,1316.75,476.5,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.813499927520752
2023-12-28,355352.0,0.4,11.75,1305.25,474.25,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.826099872589111
2023-12-29,355034.0,0.4,11.75,1293.5,471.25,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.850200176239014
2023-12-30,355034.0,0.4,11.75,1293.5,471.25,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.850200176239014
2023-12-31,355034.0,0.4,11.75,1293.5,471.25,8581.8,0.0,48837.0,949381.7,51693.88,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,4.850200176239014
2024-01-01,355034.0,-0.13,11.75,1293.5,471.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.850500106811523
2024-01-02,354071.0,-0.13,11.75,1274.0,463.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.852399826049805
2024-01-03,353544.0,-0.13,11.75,1269.5,465.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.922500133514404
2024-01-04,353520.0,-0.13,11.75,1262.0,466.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.9191999435424805
2024-01-05,353906.0,-0.13,11.75,1249.75,460.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.895599842071533
2024-01-06,353906.0,-0.13,11.75,1249.75,460.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.895599842071533
2024-01-07,353906.0,-0.13,11.75,1249.75,460.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.895599842071533
2024-01-08,353967.0,-0.13,11.75,1239.5,455.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.8606672286987305
2024-01-09,353416.0,-0.13,11.75,1241.5,459.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.86899995803833
2024-01-10,353653.0,-0.13,11.75,1228.75,459.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.905099868774414
2024-01-11,353571.0,-0.13,11.75,1231.25,457.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.89139986038208
2024-01-12,354916.0,-0.13,11.75,1205.75,447.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.869699954986572
2024-01-13,354916.0,-0.13,11.75,1205.75,447.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.869699954986572
2024-01-14,354916.0,-0.13,11.75,1205.75,447.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.869699954986572
2024-01-15,354793.0,-0.13,11.75,1205.75,447.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.85290002822876
2024-01-16,353684.0,-0.13,11.75,1227.25,443.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.862199783325195
2024-01-17,352462.0,-0.13,11.75,1205.75,442.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.924900054931641
2024-01-18,352582.0,-0.13,11.75,1213.5,444.0,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.934000015258789
2024-01-19,352629.0,-0.13,11.75,1213.25,445.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.92609977722168
2024-01-20,352629.0,-0.13,11.75,1213.25,445.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.92609977722168
2024-01-21,352629.0,-0.13,11.75,1213.25,445.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.92609977722168
2024-01-22,353119.0,-0.13,11.75,1224.25,445.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.904642105102539
2024-01-23,352659.0,-0.13,11.75,1239.5,446.5,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.98829984664917
2024-01-24,353014.0,-0.13,11.75,1240.25,452.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.952199935913086
2024-01-25,353108.0,-0.13,11.75,1223.0,451.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.932499885559082
2024-01-26,353105.0,-0.13,11.75,1209.25,446.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.915800094604492
2024-01-27,353105.0,-0.13,11.75,1209.25,446.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.915800094604492
2024-01-28,353105.0,-0.13,11.75,1209.25,446.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.915800094604492
2024-01-29,353423.0,-0.13,11.75,1194.25,440.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.913599967956543
2024-01-30,353498.0,-0.13,11.75,1218.75,447.75,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.950200080871582
2024-01-31,355066.0,-0.13,11.75,1222.25,448.25,5562.0,0.0,33553.0,889287.9,51693.88,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,4.950300216674805
2024-02-01,355756.0,-0.03,11.25,1203.25,447.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.951900005340576
2024-02-02,353620.0,-0.03,11.25,1188.5,442.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.914999961853027
2024-02-03,353620.0,-0.03,11.25,1188.5,442.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.914999961853027
2024-02-04,353620.0,-0.03,11.25,1188.5,442.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.914999961853027
2024-02-05,352129.0,-0.03,11.25,1196.25,442.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.932938098907471
2024-02-06,352866.0,-0.03,11.25,1199.5,438.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.949943065643311
2024-02-07,353318.0,-0.03,11.25,1189.0,434.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.962299823760986
2024-02-08,352569.0,-0.03,11.25,1193.5,433.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.969299793243408
2024-02-09,352418.0,-0.03,11.25,1183.5,429.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.991899967193604
2024-02-10,352418.0,-0.03,11.25,1183.5,429.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.991899967193604
2024-02-11,352418.0,-0.03,11.25,1183.5,429.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.991899967193604
2024-02-12,352418.0,-0.03,11.25,1193.0,430.5,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.953100204467773
2024-02-13,352418.0,-0.03,11.25,1186.25,430.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.952199935913086
2024-02-14,351234.0,-0.03,11.25,1170.5,424.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.952000141143799
2024-02-15,351762.0,-0.03,11.25,1162.25,417.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.968299865722656
2024-02-16,351347.0,-0.03,11.25,1172.25,416.5,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.972400188446045
2024-02-17,351347.0,-0.03,11.25,1172.25,416.5,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.972400188446045
2024-02-18,351347.0,-0.03,11.25,1172.25,416.5,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.972400188446045
2024-02-19,351397.0,-0.03,11.25,1172.25,416.5,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.965099811553955
2024-02-20,352373.0,-0.03,11.25,1179.0,418.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.956399917602539
2024-02-21,351893.0,-0.03,11.25,1160.75,411.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.926400184631348
2024-02-22,351669.0,-0.03,11.25,1147.75,406.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.934899806976318
2024-02-23,351944.0,-0.03,11.25,1133.0,399.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.962399959564209
2024-02-24,351944.0,-0.03,11.25,1133.0,399.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.962399959564209
2024-02-25,351944.0,-0.03,11.25,1133.0,399.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.962399959564209
2024-02-26,352040.0,-0.03,11.25,1136.0,407.0,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.993500232696533
2024-02-27,352043.0,-0.03,11.25,1131.25,408.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.978899955749512
2024-02-28,352010.0,-0.03,11.25,1134.0,413.25,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.932400226593018
2024-02-29,352705.0,-0.03,11.25,1128.25,415.75,4386.3,0.0,34967.0,899735.9,51693.88,0.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,4.967299938201904
2024-03-01,353291.0,-0.09,11.25,1143.0,412.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.969799995422363
2024-03-02,353291.0,-0.09,11.25,1143.0,412.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.969799995422363
2024-03-03,353291.0,-0.09,11.25,1143.0,412.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.969799995422363
2024-03-04,353423.0,-0.09,11.25,1147.0,417.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.952700138092041
2024-03-05,354078.0,-0.09,11.25,1140.75,413.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.944900035858154
2024-03-06,354662.0,-0.09,11.25,1140.25,418.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.957099914550781
2024-03-07,355027.0,-0.09,11.25,1157.0,426.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.943600177764893
2024-03-08,355847.0,-0.09,11.25,1170.5,426.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.933800220489502
2024-03-09,355847.0,-0.09,11.25,1170.5,426.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.933800220489502
2024-03-10,355847.0,-0.09,11.25,1170.5,426.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.933800220489502
2024-03-11,355615.0,-0.09,11.25,1165.0,428.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.977540016174316
2024-03-12,355010.0,-0.09,11.25,1182.0,429.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.977399826049805
2024-03-13,354841.0,-0.09,11.25,1181.75,426.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.968699932098389
2024-03-14,353834.0,-0.09,11.25,1180.75,422.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.969200134277344
2024-03-15,353548.0,-0.09,11.25,1198.25,436.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.992700099945068
2024-03-16,353548.0,-0.09,11.25,1198.25,436.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.992700099945068
2024-03-17,353548.0,-0.09,11.25,1198.25,436.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.992700099945068
2024-03-18,353373.0,-0.09,11.25,1187.75,436.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.968047142028809
2024-03-19,353569.0,-0.09,11.25,1185.5,439.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.029399871826172
2024-03-20,353879.0,-0.09,11.25,1209.5,439.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.03000020980835
2024-03-21,354373.0,-0.09,10.75,1212.0,440.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.96619987487793
2024-03-22,354536.0,-0.09,10.75,1192.5,439.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.974500179290772
2024-03-23,354536.0,-0.09,10.75,1192.5,439.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.974500179290772
2024-03-24,354536.0,-0.09,10.75,1192.5,439.25,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.974500179290772
2024-03-25,354428.0,-0.09,10.75,1209.25,437.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.000899791717529
2024-03-26,354374.0,-0.09,10.75,1199.0,432.5,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.9721999168396
2024-03-27,354899.0,-0.09,10.75,1192.5,426.75,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.9756999015808105
2024-03-28,355008.0,-0.09,10.75,1191.5,442.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,4.990300178527832
2024-03-29,355008.0,-0.09,10.75,1191.5,442.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.014100074768066
2024-03-30,355008.0,-0.09,10.75,1191.5,442.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.014100074768066
2024-03-31,355008.0,-0.09,10.75,1191.5,442.0,6352.5,0.0,38093.0,964175.9,51693.88,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,5.014100074768066
2024-04-01,353974.0,-0.26,10.75,1185.75,435.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.013199806213379
2024-04-02,353904.0,-0.26,10.75,1174.0,426.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.053599834442139
2024-04-03,354152.0,-0.26,10.75,1182.25,431.75,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.06440019607544
2024-04-04,354763.0,-0.26,10.75,1180.0,435.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.038599967956543
2024-04-05,354616.0,-0.26,10.75,1185.0,434.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.057400226593018
2024-04-06,354616.0,-0.26,10.75,1185.0,434.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.057400226593018
2024-04-07,354616.0,-0.26,10.75,1185.0,434.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.057400226593018
2024-04-08,354188.0,-0.26,10.75,1181.5,435.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.054900169372559
2024-04-09,354798.0,-0.26,10.75,1174.5,431.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.023900032043457
2024-04-10,352975.0,-0.26,10.75,1164.75,434.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.007599830627441
2024-04-11,352230.0,-0.26,10.75,1159.25,428.75,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.066199779510498
2024-04-12,352839.0,-0.26,10.75,1174.0,435.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.090400218963623
2024-04-13,352839.0,-0.26,10.75,1174.0,435.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.090400218963623
2024-04-14,352839.0,-0.26,10.75,1174.0,435.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.090400218963623
2024-04-15,351796.0,-0.26,10.75,1158.25,431.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.117099761962891
2024-04-16,351557.0,-0.26,10.75,1145.0,431.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.183700084686279
2024-04-17,351850.0,-0.26,10.75,1149.5,430.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.2855000495910645
2024-04-18,351813.0,-0.26,10.75,1134.25,426.75,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.232600212097168
2024-04-19,351917.0,-0.26,10.75,1150.5,433.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.241700172424316
2024-04-20,351917.0,-0.26,10.75,1150.5,433.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.241700172424316
2024-04-21,351917.0,-0.26,10.75,1150.5,433.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.241700172424316
2024-04-22,351761.0,-0.26,10.75,1161.0,439.75,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.206200122833252
2024-04-23,352235.0,-0.26,10.75,1167.5,443.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.1656999588012695
2024-04-24,351885.0,-0.26,10.75,1166.0,437.75,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.130499839782715
2024-04-25,351539.0,-0.26,10.75,1162.75,441.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.145500183105469
2024-04-26,351805.0,-0.26,10.75,1159.5,440.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.158599853515625
2024-04-27,351805.0,-0.26,10.75,1159.5,440.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.158599853515625
2024-04-28,351805.0,-0.26,10.75,1159.5,440.0,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.158599853515625
2024-04-29,352453.0,-0.26,10.75,1160.75,439.25,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.115499973297119
2024-04-30,351599.0,-0.26,10.75,1145.5,439.5,7800.0,0.0,43739.0,988635.1,51693.88,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,5.117000102996826
2024-05-01,351599.0,-0.5,10.75,1155.75,443.25,7500.7,0.0,39181.0,961831.3,51693.88,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,0.0,5.193900108337402
2024-05-02,352608.0,-0.5,10.75,1190.0,452.0,7500.7,0.0,39181.0,961831.3,51693.88,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,0.0,5.194399833679199
2024-05-03,353889.0,-0.5,10.75,1201.75,447.0,7500.7,0.0,39181.0,961831.3,51693.88,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,0.0,5.110300064086914
2024-05-04,353889.0,-0.5,10.75,1201.75,447.0,7500.7,0.0,39181.0,961831.3,51693.88,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,0.0,5.110300064086914
