Date,Value,source,feature_code,description
2021-02-01,33064.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2021-02-01,5.4608001708984375,yahoo,DOLAR,Dólar/Real
2021-02-01,1365.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-01,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-01,1791.0,bcb,ENERGIA,Energia Elétrica
2021-02-01,2.0,bcb,SELIC,Taxa Selic
2021-02-01,549.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-01,8737.8,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2021-02-01,707412.0,bcb,PIB_BR,PIB Brasil
2021-02-01,-5.8,bcb,DIVIDA_PUBLICA,Dívida Pública
2021-02-01,355352.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-01,-43135029.0,bcb,CDS,Brazil CDS 5Y
2021-02-01,30133.0,bcb,FRETES,Índice de Fretes
2021-02-02,2.0,bcb,SELIC,Taxa Selic
2021-02-02,5.430500030517578,yahoo,DOLAR,Dólar/Real
2021-02-02,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-02,1354.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-02,543.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-02,357729.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-03,357742.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-03,2.0,bcb,SELIC,Taxa Selic
2021-02-03,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-03,552.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-03,5.3668999671936035,yahoo,DOLAR,Dólar/Real
2021-02-03,1371.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-04,1372.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-04,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-04,550.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-04,5.3520002365112305,yahoo,DOLAR,Dólar/Real
2021-02-04,2.0,bcb,SELIC,Taxa Selic
2021-02-04,357560.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-05,2.0,bcb,SELIC,Taxa Selic
2021-02-05,357753.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-05,1366.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-05,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-05,548.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-05,5.4257001876831055,yahoo,DOLAR,Dólar/Real
2021-02-06,2.0,bcb,SELIC,Taxa Selic
2021-02-07,2.0,bcb,SELIC,Taxa Selic
2021-02-08,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-08,2.0,bcb,SELIC,Taxa Selic
2021-02-08,1387.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-08,358021.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-08,563.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-08,5.369200229644775,yahoo,DOLAR,Dólar/Real
2021-02-09,2.0,bcb,SELIC,Taxa Selic
2021-02-09,556.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-09,5.364299774169922,yahoo,DOLAR,Dólar/Real
2021-02-09,1401.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-09,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-09,358258.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-10,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-10,1354.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-10,534.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-10,5.376699924468994,yahoo,DOLAR,Dólar/Real
2021-02-10,2.0,bcb,SELIC,Taxa Selic
2021-02-10,358340.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-11,358352.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-11,5.384900093078613,yahoo,DOLAR,Dólar/Real
2021-02-11,541.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-11,1367.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-11,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-11,2.0,bcb,SELIC,Taxa Selic
2021-02-12,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-12,538.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-12,5.3653998374938965,yahoo,DOLAR,Dólar/Real
2021-02-12,2.0,bcb,SELIC,Taxa Selic
2021-02-12,1372.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-12,358280.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-13,2.0,bcb,SELIC,Taxa Selic
2021-02-14,2.0,bcb,SELIC,Taxa Selic
2021-02-15,2.0,bcb,SELIC,Taxa Selic
2021-02-15,5.368599891662598,yahoo,DOLAR,Dólar/Real
2021-02-16,1384.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-16,5.368000030517578,yahoo,DOLAR,Dólar/Real
2021-02-16,2.0,bcb,SELIC,Taxa Selic
2021-02-16,552.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-17,1383.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-17,2.0,bcb,SELIC,Taxa Selic
2021-02-17,553.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-17,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-17,357570.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-17,5.3694000244140625,yahoo,DOLAR,Dólar/Real
2021-02-18,5.409800052642822,yahoo,DOLAR,Dólar/Real
2021-02-18,550.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-18,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-18,1375.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-18,357592.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-18,2.0,bcb,SELIC,Taxa Selic
2021-02-19,5.42579984664917,yahoo,DOLAR,Dólar/Real
2021-02-19,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-19,1377.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-19,357627.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-19,2.0,bcb,SELIC,Taxa Selic
2021-02-19,542.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-20,2.0,bcb,SELIC,Taxa Selic
2021-02-21,2.0,bcb,SELIC,Taxa Selic
2021-02-22,357685.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-22,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-22,2.0,bcb,SELIC,Taxa Selic
2021-02-22,5.38070011138916,yahoo,DOLAR,Dólar/Real
2021-02-22,551.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-22,1383.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-23,1406.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-23,5.463399887084961,yahoo,DOLAR,Dólar/Real
2021-02-23,553.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-23,357872.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-23,2.0,bcb,SELIC,Taxa Selic
2021-02-23,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-24,1423.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-24,559.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-24,5.439599990844727,yahoo,DOLAR,Dólar/Real
2021-02-24,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-24,357551.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-24,2.0,bcb,SELIC,Taxa Selic
2021-02-25,554.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-25,5.402964115142822,yahoo,DOLAR,Dólar/Real
2021-02-25,1406.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-25,2.0,bcb,SELIC,Taxa Selic
2021-02-25,356962.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-25,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-26,2.0,bcb,SELIC,Taxa Selic
2021-02-26,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-02-26,356070.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-02-26,5.528025150299072,yahoo,DOLAR,Dólar/Real
2021-02-26,1405.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-02-26,555.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-02-27,2.0,bcb,SELIC,Taxa Selic
2021-02-28,2.0,bcb,SELIC,Taxa Selic
2021-03-01,36777.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2021-03-01,1868.0,bcb,ENERGIA,Energia Elétrica
2021-03-01,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-01,770530.9,bcb,PIB_BR,PIB Brasil
2021-03-01,2.0,bcb,SELIC,Taxa Selic
2021-03-01,355048.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-01,-158.4,bcb,BALANCA_COMERCIAL,Balança Comercial
2021-03-01,5.597599983215332,yahoo,DOLAR,Dólar/Real
2021-03-01,547.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-01,-6.18,bcb,DIVIDA_PUBLICA,Dívida Pública
2021-03-01,1392.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-01,22417376.0,bcb,CDS,Brazil CDS 5Y
2021-03-01,35166.0,bcb,FRETES,Índice de Fretes
2021-03-01,9365.0,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2021-03-02,5.640699863433838,yahoo,DOLAR,Dólar/Real
2021-03-02,355310.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-02,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-02,1414.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-02,2.0,bcb,SELIC,Taxa Selic
2021-03-02,560.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-03,1410.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-03,2.0,bcb,SELIC,Taxa Selic
2021-03-03,5.675099849700928,yahoo,DOLAR,Dólar/Real
2021-03-03,550.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-03,355075.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-03,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-04,2.0,bcb,SELIC,Taxa Selic
2021-03-04,1415.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-04,352916.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-04,546.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-04,5.617499828338623,yahoo,DOLAR,Dólar/Real
2021-03-04,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-05,562.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-05,1434.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-05,352022.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-05,2.0,bcb,SELIC,Taxa Selic
2021-03-05,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-05,5.668300151824951,yahoo,DOLAR,Dólar/Real
2021-03-06,2.0,bcb,SELIC,Taxa Selic
2021-03-07,2.0,bcb,SELIC,Taxa Selic
2021-03-08,5.689499855041504,yahoo,DOLAR,Dólar/Real
2021-03-08,2.0,bcb,SELIC,Taxa Selic
2021-03-08,565.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-08,1437.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-08,351696.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-08,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-09,562.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-09,5.874599933624268,yahoo,DOLAR,Dólar/Real
2021-03-09,2.0,bcb,SELIC,Taxa Selic
2021-03-09,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-09,1441.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-09,351962.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-10,547.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-10,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-10,5.801499843597412,yahoo,DOLAR,Dólar/Real
2021-03-10,2.0,bcb,SELIC,Taxa Selic
2021-03-10,1411.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-10,352235.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-11,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-11,5.67110013961792,yahoo,DOLAR,Dólar/Real
2021-03-11,352696.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-11,1415.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-11,2.0,bcb,SELIC,Taxa Selic
2021-03-11,555.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-12,549.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-12,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-12,1415.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-12,5.534800052642822,yahoo,DOLAR,Dólar/Real
2021-03-12,2.0,bcb,SELIC,Taxa Selic
2021-03-12,351813.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-13,2.0,bcb,SELIC,Taxa Selic
2021-03-14,2.0,bcb,SELIC,Taxa Selic
2021-03-15,2.0,bcb,SELIC,Taxa Selic
2021-03-15,1419.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-15,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-15,5.4951558113098145,yahoo,DOLAR,Dólar/Real
2021-03-15,352017.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-15,549.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-16,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-16,352152.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-16,5.614500045776367,yahoo,DOLAR,Dólar/Real
2021-03-16,554.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-16,2.0,bcb,SELIC,Taxa Selic
2021-03-16,1423.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-17,5.6234002113342285,yahoo,DOLAR,Dólar/Real
2021-03-17,558.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-17,350924.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-17,2.0,bcb,SELIC,Taxa Selic
2021-03-17,1417.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-17,0.007469,bcb,DI_FUTURO,Taxa DI-Over
2021-03-18,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-18,5.583099842071533,yahoo,DOLAR,Dólar/Real
2021-03-18,350876.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-18,2.75,bcb,SELIC,Taxa Selic
2021-03-18,546.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-18,1392.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-19,5.558700084686279,yahoo,DOLAR,Dólar/Real
2021-03-19,1416.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-19,350887.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-19,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-19,557.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-19,2.75,bcb,SELIC,Taxa Selic
2021-03-20,2.75,bcb,SELIC,Taxa Selic
2021-03-21,2.75,bcb,SELIC,Taxa Selic
2021-03-22,351075.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-22,2.75,bcb,SELIC,Taxa Selic
2021-03-22,5.493563175201416,yahoo,DOLAR,Dólar/Real
2021-03-22,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-22,1417.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-22,549.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-23,5.505499839782715,yahoo,DOLAR,Dólar/Real
2021-03-23,2.75,bcb,SELIC,Taxa Selic
2021-03-23,551.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-23,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-23,1423.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-23,350956.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-24,2.75,bcb,SELIC,Taxa Selic
2021-03-24,553.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-24,1432.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-24,5.520400047302246,yahoo,DOLAR,Dólar/Real
2021-03-24,350879.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-24,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-25,2.75,bcb,SELIC,Taxa Selic
2021-03-25,1414.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-25,5.61959981918335,yahoo,DOLAR,Dólar/Real
2021-03-25,350832.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-25,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-25,546.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-26,5.648399829864502,yahoo,DOLAR,Dólar/Real
2021-03-26,350940.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-26,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-26,1400.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-26,552.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-26,2.75,bcb,SELIC,Taxa Selic
2021-03-27,2.75,bcb,SELIC,Taxa Selic
2021-03-28,2.75,bcb,SELIC,Taxa Selic
2021-03-29,2.75,bcb,SELIC,Taxa Selic
2021-03-29,347663.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-29,546.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-29,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-29,1393.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-29,5.752399921417236,yahoo,DOLAR,Dólar/Real
2021-03-30,539.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-30,5.780799865722656,yahoo,DOLAR,Dólar/Real
2021-03-30,1366.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-30,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-30,2.75,bcb,SELIC,Taxa Selic
2021-03-30,347171.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-31,5.771599769592285,yahoo,DOLAR,Dólar/Real
2021-03-31,564.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-03-31,1436.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-03-31,347413.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-03-31,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-03-31,2.75,bcb,SELIC,Taxa Selic
2021-04-01,4481.7,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2021-04-01,1402.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-01,2.75,bcb,SELIC,Taxa Selic
2021-04-01,36436.0,bcb,FRETES,Índice de Fretes
2021-04-01,-16494560.0,bcb,CDS,Brazil CDS 5Y
2021-04-01,5.63129997253418,yahoo,DOLAR,Dólar/Real
2021-04-01,9337.7,bcb,BALANCA_COMERCIAL,Balança Comercial
2021-04-01,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-01,738481.8,bcb,PIB_BR,PIB Brasil
2021-04-01,33877.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2021-04-01,347587.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-01,-5.29,bcb,DIVIDA_PUBLICA,Dívida Pública
2021-04-01,559.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-01,1801.0,bcb,ENERGIA,Energia Elétrica
2021-04-02,5.707399845123291,yahoo,DOLAR,Dólar/Real
2021-04-02,2.75,bcb,SELIC,Taxa Selic
2021-04-03,2.75,bcb,SELIC,Taxa Selic
2021-04-04,2.75,bcb,SELIC,Taxa Selic
2021-04-05,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-05,5.710599899291992,yahoo,DOLAR,Dólar/Real
2021-04-05,553.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-05,2.75,bcb,SELIC,Taxa Selic
2021-04-05,1412.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-05,348017.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-06,348448.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-06,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-06,2.75,bcb,SELIC,Taxa Selic
2021-04-06,5.662700176239014,yahoo,DOLAR,Dólar/Real
2021-04-06,554.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-06,1418.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-07,348653.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-07,5.593200206756592,yahoo,DOLAR,Dólar/Real
2021-04-07,2.75,bcb,SELIC,Taxa Selic
2021-04-07,1408.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-07,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-07,560.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-08,2.75,bcb,SELIC,Taxa Selic
2021-04-08,1415.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-08,348796.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-08,579.75,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-08,5.612100124359131,yahoo,DOLAR,Dólar/Real
2021-04-08,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-09,348647.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-09,5.5665998458862305,yahoo,DOLAR,Dólar/Real
2021-04-09,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-09,1403.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-09,2.75,bcb,SELIC,Taxa Selic
2021-04-09,577.25,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-10,2.75,bcb,SELIC,Taxa Selic
2021-04-11,2.75,bcb,SELIC,Taxa Selic
2021-04-12,569.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-12,5.679299831390381,yahoo,DOLAR,Dólar/Real
2021-04-12,348583.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-12,1382.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-12,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-12,2.75,bcb,SELIC,Taxa Selic
2021-04-13,348851.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-13,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-13,1389.5,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-13,580.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-13,5.7322001457214355,yahoo,DOLAR,Dólar/Real
2021-04-13,2.75,bcb,SELIC,Taxa Selic
2021-04-14,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-14,1410.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-14,2.75,bcb,SELIC,Taxa Selic
2021-04-14,594.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-14,5.716300010681152,yahoo,DOLAR,Dólar/Real
2021-04-14,349013.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-15,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-15,5.652900218963623,yahoo,DOLAR,Dólar/Real
2021-04-15,590.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-15,2.75,bcb,SELIC,Taxa Selic
2021-04-15,1418.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-15,349394.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-16,5.614999771118164,yahoo,DOLAR,Dólar/Real
2021-04-16,2.75,bcb,SELIC,Taxa Selic
2021-04-16,585.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-16,1433.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-16,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-16,349468.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-17,2.75,bcb,SELIC,Taxa Selic
2021-04-18,2.75,bcb,SELIC,Taxa Selic
2021-04-19,5.5858001708984375,yahoo,DOLAR,Dólar/Real
2021-04-19,592.0,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-19,1449.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-19,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-19,349692.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-19,2.75,bcb,SELIC,Taxa Selic
2021-04-20,5.545300006866455,yahoo,DOLAR,Dólar/Real
2021-04-20,349760.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-20,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-20,1472.0,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-20,606.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-20,2.75,bcb,SELIC,Taxa Selic
2021-04-21,625.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-21,5.56790018081665,yahoo,DOLAR,Dólar/Real
2021-04-21,1497.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-21,2.75,bcb,SELIC,Taxa Selic
2021-04-22,650.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-22,1533.25,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-22,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-22,349690.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-22,5.56790018081665,yahoo,DOLAR,Dólar/Real
2021-04-22,2.75,bcb,SELIC,Taxa Selic
2021-04-23,349813.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2021-04-23,655.5,yahoo,MILHO_US,Milho EUA (Futuros)
2021-04-23,5.44320011138916,yahoo,DOLAR,Dólar/Real
2021-04-23,1539.75,yahoo,SOJA_US,Soja EUA (Futuros)
2021-04-23,0.010379,bcb,DI_FUTURO,Taxa DI-Over
2021-04-23,2.75,bcb,SELIC,Taxa Selic
2021-04-24,2.75,bcb,SELIC,Taxa Selic
2021-04-25,2.75,bcb,SELIC,Taxa Selic
2021-04-26,0.010379,bcb,DI_FUTURO,Taxa DI-Over
