Date,Value,feature_code,source,description
2021-08-25,5.25,SELIC,bcb,Taxa Selic
2021-08-25,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-08-25,1346.0,SOJA_US,yahoo,Soja EUA (Futuros)
2021-08-26,3302.090909090909,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-08-26,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-08-26,-35789342.18181819,CDS,bcb,Brazil CDS 5Y
2021-08-26,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-08-26,-4.8127272727272725,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-08-26,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-08-26,5.210999965667725,DOLAR,yahoo,Dólar/Real
2021-08-26,2068.3636363636365,ENERGIA,bcb,Energia Elétrica
2021-08-26,33780.36363636363,FRETES,bcb,Índice de Fretes
2021-08-26,2912.3545454545456,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-08-26,23650.545454545456,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-08-26,552.75,MILHO_US,yahoo,Milho EUA (Futuros)
2021-08-26,762408.0,PIB_BR,bcb,PIB Brasil
2021-08-26,369611.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-08-26,5.25,SELIC,bcb,Taxa Selic
2021-08-26,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-08-26,1367.5,SOJA_US,yahoo,Soja EUA (Futuros)
2021-08-27,3213.543181818182,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-08-27,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-08-27,-34975342.63636364,CDS,bcb,Brazil CDS 5Y
2021-08-27,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-08-27,-4.827045454545455,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-08-27,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-08-27,5.251599788665772,DOLAR,yahoo,Dólar/Real
2021-08-27,2068.5227272727275,ENERGIA,bcb,Energia Elétrica
2021-08-27,33654.52272727273,FRETES,bcb,Índice de Fretes
2021-08-27,2789.0659090909094,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-08-27,23647.65909090909,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-08-27,558.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-08-27,762312.5499999999,PIB_BR,bcb,PIB Brasil
2021-08-27,370086.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-08-27,5.25,SELIC,bcb,Taxa Selic
2021-08-27,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-08-27,1359.25,SOJA_US,yahoo,Soja EUA (Futuros)
2021-08-30,3124.995454545455,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-08-30,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-08-30,-34161343.09090909,CDS,bcb,Brazil CDS 5Y
2021-08-30,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-08-30,-4.841363636363637,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-08-30,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-08-30,5.2027997970581055,DOLAR,yahoo,Dólar/Real
2021-08-30,2068.681818181818,ENERGIA,bcb,Energia Elétrica
2021-08-30,33528.681818181816,FRETES,bcb,Índice de Fretes
2021-08-30,2665.777272727272,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-08-30,23644.772727272728,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-08-30,540.25,MILHO_US,yahoo,Milho EUA (Futuros)
2021-08-30,762217.1,PIB_BR,bcb,PIB Brasil
2021-08-30,370432.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-08-30,5.25,SELIC,bcb,Taxa Selic
2021-08-30,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-08-30,1304.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-08-31,3036.447727272727,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-08-31,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-08-31,-33347343.545454547,CDS,bcb,Brazil CDS 5Y
2021-08-31,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-08-31,-4.855681818181818,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-08-31,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-08-31,5.182899951934815,DOLAR,yahoo,Dólar/Real
2021-08-31,2068.840909090909,ENERGIA,bcb,Energia Elétrica
2021-08-31,33402.84090909091,FRETES,bcb,Índice de Fretes
2021-08-31,2542.488636363636,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-08-31,23641.886363636364,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-08-31,534.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-08-31,762121.6499999999,PIB_BR,bcb,PIB Brasil
2021-08-31,370395.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-08-31,5.25,SELIC,bcb,Taxa Selic
2021-08-31,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-08-31,1298.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-01,2947.9,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-01,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-01,-32533344.0,CDS,bcb,Brazil CDS 5Y
2021-09-01,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-01,-4.87,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-01,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-01,5.1493000984191895,DOLAR,yahoo,Dólar/Real
2021-09-01,2069.0,ENERGIA,bcb,Energia Elétrica
2021-09-01,33277.0,FRETES,bcb,Índice de Fretes
2021-09-01,2419.2,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-01,23639.0,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-01,515.5,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-01,762026.2,PIB_BR,bcb,PIB Brasil
2021-09-01,370489.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-01,5.25,SELIC,bcb,Taxa Selic
2021-09-01,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-01,1277.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-02,2887.427272727273,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-02,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-02,-32282098.363636363,CDS,bcb,Brazil CDS 5Y
2021-09-02,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-02,-4.8954545454545455,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-02,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-02,5.184599876403809,DOLAR,yahoo,Dólar/Real
2021-09-02,2068.5,ENERGIA,bcb,Energia Elétrica
2021-09-02,33162.40909090909,FRETES,bcb,Índice de Fretes
2021-09-02,2462.6545454545453,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-02,23919.18181818182,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-02,516.25,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-02,762532.9909090908,PIB_BR,bcb,PIB Brasil
2021-09-02,371652.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-02,5.25,SELIC,bcb,Taxa Selic
2021-09-02,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-02,1279.25,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-03,2826.954545454545,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-03,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-03,-32030852.727272727,CDS,bcb,Brazil CDS 5Y
2021-09-03,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-03,-4.920909090909091,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-03,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-03,5.18179988861084,DOLAR,yahoo,Dólar/Real
2021-09-03,2068.0,ENERGIA,bcb,Energia Elétrica
2021-09-03,33047.818181818184,FRETES,bcb,Índice de Fretes
2021-09-03,2506.109090909091,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-03,24199.36363636364,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-03,508.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-03,763039.7818181817,PIB_BR,bcb,PIB Brasil
2021-09-03,371774.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-03,5.25,SELIC,bcb,Taxa Selic
2021-09-03,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-03,1283.0,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-06,2766.481818181818,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-06,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-06,-31779607.09090909,CDS,bcb,Brazil CDS 5Y
2021-09-06,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-06,-4.946363636363636,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-06,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-06,5.189799785614014,DOLAR,yahoo,Dólar/Real
2021-09-06,2067.5,ENERGIA,bcb,Energia Elétrica
2021-09-06,32933.22727272727,FRETES,bcb,Índice de Fretes
2021-09-06,2549.5636363636363,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-06,24479.545454545456,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-06,501.875,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-06,763546.5727272726,PIB_BR,bcb,PIB Brasil
2021-09-06,371702.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-06,5.25,SELIC,bcb,Taxa Selic
2021-09-06,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-06,1275.875,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-07,2706.009090909091,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-07,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-07,-31528361.454545453,CDS,bcb,Brazil CDS 5Y
2021-09-07,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-07,-4.971818181818182,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-07,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-07,5.169300079345703,DOLAR,yahoo,Dólar/Real
2021-09-07,2067.0,ENERGIA,bcb,Energia Elétrica
2021-09-07,32818.63636363636,FRETES,bcb,Índice de Fretes
2021-09-07,2593.018181818182,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-07,24759.727272727272,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-07,495.75,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-07,764053.3636363636,PIB_BR,bcb,PIB Brasil
2021-09-07,371468.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-07,5.25,SELIC,bcb,Taxa Selic
2021-09-07,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-07,1268.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-08,2645.536363636364,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-08,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-08,-31277115.81818182,CDS,bcb,Brazil CDS 5Y
2021-09-08,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-08,-4.997272727272727,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-08,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-08,5.169600009918213,DOLAR,yahoo,Dólar/Real
2021-09-08,2066.5,ENERGIA,bcb,Energia Elétrica
2021-09-08,32704.045454545456,FRETES,bcb,Índice de Fretes
2021-09-08,2636.472727272727,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-08,25039.90909090909,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-08,498.25,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-08,764560.1545454545,PIB_BR,bcb,PIB Brasil
2021-09-08,371234.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-08,5.25,SELIC,bcb,Taxa Selic
2021-09-08,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-08,1270.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-09,2585.0636363636363,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-09,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-09,-31025870.181818184,CDS,bcb,Brazil CDS 5Y
2021-09-09,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-09,-5.0227272727272725,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-09,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-09,5.3206000328063965,DOLAR,yahoo,Dólar/Real
2021-09-09,2066.0,ENERGIA,bcb,Energia Elétrica
2021-09-09,32589.454545454544,FRETES,bcb,Índice de Fretes
2021-09-09,2679.927272727273,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-09,25320.090909090908,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-09,496.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-09,765066.9454545454,PIB_BR,bcb,PIB Brasil
2021-09-09,371541.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-09,5.25,SELIC,bcb,Taxa Selic
2021-09-09,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-09,1258.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-10,2524.590909090909,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-10,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-10,-30774624.545454547,CDS,bcb,Brazil CDS 5Y
2021-09-10,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-10,-5.048181818181818,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-10,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-10,5.196499824523926,DOLAR,yahoo,Dólar/Real
2021-09-10,2065.5,ENERGIA,bcb,Energia Elétrica
2021-09-10,32474.86363636364,FRETES,bcb,Índice de Fretes
2021-09-10,2723.381818181818,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-10,25600.272727272728,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-10,502.75,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-10,765573.7363636363,PIB_BR,bcb,PIB Brasil
2021-09-10,371505.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-10,5.25,SELIC,bcb,Taxa Selic
2021-09-10,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-10,1275.25,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-13,2464.1181818181817,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-13,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-13,-30523378.90909091,CDS,bcb,Brazil CDS 5Y
2021-09-13,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-13,-5.073636363636363,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-13,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-13,5.247000217437744,DOLAR,yahoo,Dólar/Real
2021-09-13,2065.0,ENERGIA,bcb,Energia Elétrica
2021-09-13,32360.272727272728,FRETES,bcb,Índice de Fretes
2021-09-13,2766.836363636364,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-13,25880.454545454544,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-13,496.75,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-13,766080.5272727272,PIB_BR,bcb,PIB Brasil
2021-09-13,371376.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-13,5.25,SELIC,bcb,Taxa Selic
2021-09-13,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-13,1272.5,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-14,2403.6454545454544,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-14,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-14,-30272133.27272728,CDS,bcb,Brazil CDS 5Y
2021-09-14,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-14,-5.099090909090909,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-14,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-14,5.213200092315674,DOLAR,yahoo,Dólar/Real
2021-09-14,2064.5,ENERGIA,bcb,Energia Elétrica
2021-09-14,32245.68181818182,FRETES,bcb,Índice de Fretes
2021-09-14,2810.290909090909,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-14,26160.636363636364,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-14,503.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-14,766587.3181818181,PIB_BR,bcb,PIB Brasil
2021-09-14,371573.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-14,5.25,SELIC,bcb,Taxa Selic
2021-09-14,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-14,1276.5,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-15,2343.172727272728,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-15,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-15,-30020887.63636364,CDS,bcb,Brazil CDS 5Y
2021-09-15,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-15,-5.124545454545455,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-15,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-15,5.238900184631348,DOLAR,yahoo,Dólar/Real
2021-09-15,2064.0,ENERGIA,bcb,Energia Elétrica
2021-09-15,32131.090909090908,FRETES,bcb,Índice de Fretes
2021-09-15,2853.7454545454543,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-15,26440.818181818184,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-15,533.5,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-15,767094.109090909,PIB_BR,bcb,PIB Brasil
2021-09-15,371530.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-15,5.25,SELIC,bcb,Taxa Selic
2021-09-15,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-15,1294.5,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-16,2282.7,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-16,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-16,-29769642.0,CDS,bcb,Brazil CDS 5Y
2021-09-16,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-16,-5.15,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-16,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-16,5.221700191497803,DOLAR,yahoo,Dólar/Real
2021-09-16,2063.5,ENERGIA,bcb,Energia Elétrica
2021-09-16,32016.5,FRETES,bcb,Índice de Fretes
2021-09-16,2897.2,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-16,26721.0,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-16,529.5,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-16,767600.8999999999,PIB_BR,bcb,PIB Brasil
2021-09-16,370887.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-16,5.25,SELIC,bcb,Taxa Selic
2021-09-16,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-16,1296.0,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-17,2222.227272727273,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-17,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-17,-29518396.363636363,CDS,bcb,Brazil CDS 5Y
2021-09-17,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-17,-5.175454545454546,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-17,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-17,5.256800174713135,DOLAR,yahoo,Dólar/Real
2021-09-17,2063.0,ENERGIA,bcb,Energia Elétrica
2021-09-17,31901.90909090909,FRETES,bcb,Índice de Fretes
2021-09-17,2940.6545454545453,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-17,27001.181818181816,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-17,527.25,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-17,768107.6909090909,PIB_BR,bcb,PIB Brasil
2021-09-17,370426.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-17,5.25,SELIC,bcb,Taxa Selic
2021-09-17,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-17,1284.0,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-20,2161.754545454545,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-20,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-20,-29267150.727272727,CDS,bcb,Brazil CDS 5Y
2021-09-20,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-20,-5.200909090909091,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-20,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-20,5.289700031280518,DOLAR,yahoo,Dólar/Real
2021-09-20,2062.5,ENERGIA,bcb,Energia Elétrica
2021-09-20,31787.31818181818,FRETES,bcb,Índice de Fretes
2021-09-20,2984.109090909091,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-20,27281.36363636364,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-20,521.75,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-20,768614.4818181818,PIB_BR,bcb,PIB Brasil
2021-09-20,370518.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-20,5.25,SELIC,bcb,Taxa Selic
2021-09-20,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-20,1262.5,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-21,2101.2818181818184,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-21,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-21,-29015905.09090909,CDS,bcb,Brazil CDS 5Y
2021-09-21,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-21,-5.2263636363636365,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-21,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-21,5.323200225830078,DOLAR,yahoo,Dólar/Real
2021-09-21,2062.0,ENERGIA,bcb,Energia Elétrica
2021-09-21,31672.727272727272,FRETES,bcb,Índice de Fretes
2021-09-21,3027.5636363636363,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-21,27561.545454545456,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-21,517.0,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-21,769121.2727272727,PIB_BR,bcb,PIB Brasil
2021-09-21,370739.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-21,5.25,SELIC,bcb,Taxa Selic
2021-09-21,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-21,1274.0,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-22,2040.809090909091,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-22,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-22,-28764659.454545453,CDS,bcb,Brazil CDS 5Y
2021-09-22,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-22,-5.251818181818182,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-22,0.01993,DI_FUTURO,bcb,Taxa DI-Over
2021-09-22,5.268899917602539,DOLAR,yahoo,Dólar/Real
2021-09-22,2061.5,ENERGIA,bcb,Energia Elétrica
2021-09-22,31558.136363636364,FRETES,bcb,Índice de Fretes
2021-09-22,3071.018181818182,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-22,27841.727272727272,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-22,525.5,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-22,769628.0636363636,PIB_BR,bcb,PIB Brasil
2021-09-22,370699.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-22,5.25,SELIC,bcb,Taxa Selic
2021-09-22,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-22,1282.75,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-23,1980.336363636364,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-23,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-23,-28513413.81818182,CDS,bcb,Brazil CDS 5Y
2021-09-23,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-23,-5.277272727272727,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-23,0.023687,DI_FUTURO,bcb,Taxa DI-Over
2021-09-23,5.287700176239014,DOLAR,yahoo,Dólar/Real
2021-09-23,2061.0,ENERGIA,bcb,Energia Elétrica
2021-09-23,31443.545454545456,FRETES,bcb,Índice de Fretes
2021-09-23,3114.472727272727,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2021-09-23,28121.90909090909,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2021-09-23,529.25,MILHO_US,yahoo,Milho EUA (Futuros)
2021-09-23,770134.8545454545,PIB_BR,bcb,PIB Brasil
2021-09-23,370114.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2021-09-23,6.25,SELIC,bcb,Taxa Selic
2021-09-23,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2021-09-23,1284.25,SOJA_US,yahoo,Soja EUA (Futuros)
2021-09-24,1919.8636363636365,BALANCA_COMERCIAL,bcb,Balança Comercial
2021-09-24,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2021-09-24,-28262168.18181818,CDS,bcb,Brazil CDS 5Y
2021-09-24,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2021-09-24,-5.302727272727273,DIVIDA_PUBLICA,bcb,Dívida Pública
2021-09-24,0.023687,DI_FUTURO,bcb,Taxa DI-Over
2021-09-24,5.3018999099731445,DOLAR,yahoo,Dólar/Real
2021-09-24,2060.5,ENERGIA,bcb,Energia Elétrica
